type,depth,landuse,class
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Saprists/Hemists (60/40),sangat dalam",D4,Hutan rawa,T
"Hemists/Saprists (60/40),sedang",D2,Belukar rawa,F
"Saprists/Hemists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Saprists/Hemists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Saprists/Hemists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Saprists/Hemists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Saprists/Hemists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Saprists/Hemists (60/40),dalam",D3,Hutan rawa,T
"Hemists/Saprists (60/40),sedang",D2,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Hemists/Saprists (60/40),sedang",D2,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sangat dalam",D3,Lahan penanaman tanaman industri,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sangat dalam",D3,Lahan penanaman tanaman industri,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sangat dalam",D3,Lahan penanaman tanaman industri,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sangat dalam",D3,Lahan penanaman tanaman industri,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan penanaman tanaman industri,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan penanaman tanaman industri,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan penanaman tanaman industri,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan penanaman tanaman industri,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan penanaman tanaman industri,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan penanaman tanaman industri,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D1,Kebun karet,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D1,Kebun karet,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Saprists/Hemists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Saprists/Hemists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Saprists/Hemists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/min (90/10),sedang",D1,Kelapa sawit pada bekas hutan rawa > 5 th,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Saprists (100),sedang",D0,Sawah tadah hujan (padi - palawija/bera),T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sedang",D2,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sedang",D2,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists (100),sedang",D2,Belukar rawa,T
"Hemists/Saprists (60/40),sedang",D2,Belukar rawa,F
"Hemists (100),sedang",D2,Belukar rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists (100),sedang",D2,Belukar rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists (100),sedang",D2,Belukar rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists (100),sedang",D2,Belukar rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists (100),sedang",D2,Belukar rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists (100),sedang",D2,Belukar rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists (100),sedang",D2,Belukar rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists (100),sedang",D2,Belukar rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists (100),sedang",D2,Belukar rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists (100),sedang",D2,Belukar rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists (100),sedang",D2,Belukar rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists (100),sedang",D2,Belukar rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists (100),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists (100),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D1,"Sawah intensif (padi - palawija/bera),jeruk",T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Semak dan rumput rawa dan bekas kebakaran,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Lahan terbuka/persiapan perkebunan,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Belukar rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/min (90/10),sedang",D2,Semak dan rumput dan bekas kebakaran,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedan",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedan",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedan",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedan",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedan",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedan",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedan",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedan",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedan",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedan",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedan",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedan",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedan",D2,Hutan rawa,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedan",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedan",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedan",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedan",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedan",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedan",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedan",D2,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedan",D2,Belukar rawa,T
"Hemists/Saprists (60/40),sedang",D2,Kelapa pada bekas hutan rawa > 5 th,F
"Hemists/Saprists (60/40),dangk",D1,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dangk",D1,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dangk",D1,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),dalam",D3,Hutan rawa,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sedang",D1,Kelapa pada bekas hutan rawa > 5 th,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sedang",D1,Kelapa pada bekas hutan rawa > 5 th,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Lahan terbuka/persiapan perkebunan,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Lahan terbuka/persiapan perkebunan,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Lahan terbuka/persiapan perkebunan,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Lahan terbuka/persiapan perkebunan,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Lahan terbuka/persiapan perkebunan,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Lahan terbuka/persiapan perkebunan,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Lahan terbuka/persiapan perkebunan,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Lahan terbuka/persiapan perkebunan,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Lahan terbuka/persiapan perkebunan,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Lahan terbuka/persiapan perkebunan,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Lahan terbuka/persiapan perkebunan,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sedang",D2,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Saprists/Hemists (60/40),dalam",D2,Kelapa pada bekas hutan rawa > 5 th,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Saprists/Hemists (60/40),sangat dalam",D4,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sedang",D2,Kelapa pada bekas hutan rawa > 5 th,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Saprists/Hemists (60/40),dalam",D3,Belukar rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sedang",D2,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Lahan hutan konsesi penebangan,T
"Hemists/Saprists (60/40),sedang",D2,Hutan rawa,F
"Hemists/Saprists (60/40),sedang",D2,Hutan rawa,T
